,ass_id,criterion_id,statement_id,statement,score_id,score_value
9,dda525645e8fcc810c6950d8f804441f,bff365d744436a47cb68583789942a3c,cf018dee-dde1-485a-8d08-b9ee4c211619,"This Core Vocabulary offers several services that aim to help e-Government professionals share their experience with each other, so it fosters the creation of innovative solutions.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",70ee213e-24b6-43dd-a7db-22ebd1b650c2,1
10,dda525645e8fcc810c6950d8f804441f,e81f968ffcd82a2aa7c9317374724895,ea624d56-8b2c-4c5e-8241-78c2ebcad36a,"As it happens with all the e-Government Vocabularies, it has the SEMIC action from the ISA2 as responsible for the maintenance of the development.

SEMIC in Joinup:
https://joinup.ec.europa.eu/collection/semantic-interoperability-community-semic",81144533-3e8c-4fd9-b807-bccf467b3d78,1
11,dda525645e8fcc810c6950d8f804441f,eb586dd9bcab05b431f4be7a8fe4c7f3,21e8bad8-8ddb-4f32-a9ed-c571c012df9d,"The main purpose of this Core Vocabulary is to support the exchange of information between organisations that define criteria and organisations that respond to these criteria using evidences. So, it facilitates the visibility of administrative rules.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",5097e427-a5ec-4903-80b4-b46b6d31f704,1
12,dda525645e8fcc810c6950d8f804441f,18193cd10351ff88c41670f1732ded10,9f88da63-d925-4c84-9fac-eee63f969adb,"The main purpose of this Core Vocabulary is to support the exchange of information between organisations that define criteria and organisations that respond to these criteria by means of evidences. This Core Vocabulary helps to comprehend the administrative rules and data of public administration.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",ecb50fd0-bea2-4cdc-83ca-f0fa3633e0cd,1
13,dda525645e8fcc810c6950d8f804441f,84c9dc669c9d40e2e541ad4e6172ca7f,1fb8bf67-b54d-4292-8dcc-2a6d070fecbb,"The purpose of the Core Criterion and Core Evidence Vocabulary is not related to the availability of interfaces with internal information systems. Therefore, this criterion does not apply to this specification. 

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",621a91ed-953d-4c25-b3a8-1d053d7debe2,2
14,dda525645e8fcc810c6950d8f804441f,a20e9c41d70c67b369048847ef4bb353,762bd5be-e880-4af5-8228-a1270e9e33d3,"This Core Vocabulary is a business domain agnostic specification that can be reused in a cross-domain way.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",cb58eb6c-aef0-41f7-ab90-51b77c40d4d4,1
15,dda525645e8fcc810c6950d8f804441f,50f9b713a1a993210642e0cd97fcdc41,66d280f3-6c61-4de7-8046-ac18679c661e,"Core Criterion and Core Evidence Vocabulary is publicly available for implementation and use for free in Joinup's webpage. Therefore, it can be reused by the organisations, administrations, open communities, etc. that developed it.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",23327ca2-7f57-4b2d-bb8d-f71708a07c45,1
16,dda525645e8fcc810c6950d8f804441f,7b3adb5beefed16606f7bb175e1795c8,ab5ab4e5-8e6f-445d-8fdd-5195e9dfcf0a,"Core Criterion and Core Evidence Vocabulary can be found for free along within the European Collaborative Platform, Joinup.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",77fbd98f-079b-4067-8524-28eba8fd8711,1
17,dda525645e8fcc810c6950d8f804441f,a681ec1bd7d0bd8b99173ab73cc188ba,19ef6f83-7560-4c8f-84fe-81c430c04ebd,"The specification is independent of any software, hardware, or operating system. So it can be said that Core Criterion and Core Evidence Vocabulary is independent of any specific technology or platform.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",9a01873c-9560-4409-89a3-c6b6de8ae30f,1
18,dda525645e8fcc810c6950d8f804441f,6c2fa441b1e2040d22325a51f0f53b39,8cebd038-4a3a-4203-8cd4-c53669acdc6e,"The adoption of this Core Vocabulary as data model does not hamper the scalability of systems. 

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",9838cfc1-2bfc-4f42-a2b6-502b01abec2a,1
19,dda525645e8fcc810c6950d8f804441f,69057bb18f3b1437181faea4fd32a8de,35bc2941-3922-42bd-bcff-58d8d10c56b6,"The purpose of this Core Vocabulary is to support the exchange of information between organisations that define criteria and organisations that respond to these criteria by means of evidences.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",56f86925-dccd-45df-a4f3-072bb1b2bda8,1
20,dda525645e8fcc810c6950d8f804441f,0d432b4fa0f143ceb720596f190e0102,2b531e11-93ca-4d2d-9efb-fde494507680,"The application of the once-only principle in all EU Member States' public administrations aims at reducing the administrative burden. This Core Vocabulary fosters interoperability between public administrations, cross border services and impacts positively the development of eGovernment.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary

Joinup news page ""CCCEV - a key enabler of the Once-Only Principle"":
https://joinup.ec.europa.eu/collection/semantic-interoperability-community-semic/news/cccev-and-once-only-principle",aa7f6af3-a72b-40ef-bea3-23b1e57f1c68,1
21,dda525645e8fcc810c6950d8f804441f,5620615d81f539b396d9e72ede450fd7,7f89b662-acbf-453a-8193-c470ab56cea3,"The purpose of this Core Vocabulary is not related to e-accessibility. Therefore, this criterion is considered not applicable to this specification.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",54cff9b3-8555-4946-8331-f6eeaea729f0,2
22,dda525645e8fcc810c6950d8f804441f,e01abc278514f50624be7a51cb9c72b0,8ad56c6b-fecf-400a-8e38-95a3eb968b44,"The Core Criterion and Core Evidence Vocabulary (CCCEV) supports the exchange of information between organisations that define criteria and organisations that respond to these criteria by means of evidences.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",fd4ebc09-8aa1-45cb-9b97-b3637459d827,1
23,dda525645e8fcc810c6950d8f804441f,dc70f2ddd6b41a5c71727fa353e2f04e,ddc99669-0d92-40d7-a742-2575c6be2e5e,"The purpose of this Core Vocabulary is related to the delivery of multilingual public services. The use of this Core Vocabulary for electronic criterion and evidence allows for removing language barriers thereby improving the cross border exchange of information.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",0ba7a416-379e-470a-97e0-900c1712ba31,1
24,dda525645e8fcc810c6950d8f804441f,e0b6fd49c17ac62ecd397b9d2102a2c8,1471d54e-45ff-4eaa-98f9-54dbb8f557d7,"The purpose of the specification is to facilitate the exchange of structured data. By allowing to make the data available to other persons or organisations, this Core Vocabulary reduces the administrative burden.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",016c708a-1bae-4428-851c-d71a54ecbc4c,1
25,dda525645e8fcc810c6950d8f804441f,d832d0d51143fa0a21d429980dff09be,7a536779-7d27-4fb8-96ca-820433dec1e0,"The purpose of this Core Vocabulary is not related to long term preservation of electronic records. Therefore, this criterion is considered not applicable to this specification.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",5a9e3e31-ba48-403b-8885-64de16d92c1f,2
26,dda525645e8fcc810c6950d8f804441f,3015b02174f63fe27ed976eb6be2173a,ca496f9d-0da8-4f7d-b860-d622d1b98a71,"There is documentation stating that CCCEV is a good asset for efficient and effective data exchange across-border. The information found remarks on the importance of the CCCEV in the implementation of the Once-Only Principle.

Joinup news page ""CCCEV - a key enabler of the Once-Only Principle"":
https://joinup.ec.europa.eu/collection/semantic-interoperability-community-semic/news/cccev-and-once-only-principle",23160da4-f6de-422b-a504-16fcf6de547a,1
27,dda525645e8fcc810c6950d8f804441f,08ebe98d9906ae121d734e1adfdcbd3f,660326da-7ac8-4fad-9105-ef0ce1be9747,"Core Criterion and Core Evidence Vocabulary is already associated with EIRA ABBs in the European Library Of Specifications (ELIS). More specifically, CCCEV can define the interoperability aspects of the ""Core Data Model"" and ""Data"" ABBs of the EIRA Semantic View.

EIRA Library of Interoperability Specifications (ELIS):
https://joinup.ec.europa.eu/solution/elis/release/v100",c78f4ce3-ba54-4688-a64d-05dfd1a179fa,1
28,dda525645e8fcc810c6950d8f804441f,3c201dc582f729cddf3b176ab1a3a0d5,68bb3ec2-bc1b-40de-a916-a3d2d4d7e58f,"There is no validation or conformance test for the implementation of CCCEV. 
 
CCCEV:
https://joinup.ec.europa.eu/solution/core-criterion-and-core-evidence-vocabulary/about",f64a1a4f-a821-40fb-a9f0-ee4737332ac8,0
29,dda525645e8fcc810c6950d8f804441f,790360b73fc300b4f3b3d5781f5c58bf,423ad3ae-caab-475c-8be9-7686f014272b,"There are no Member States recommending Core Criterion and Core Evidence Vocabulary in their ICT National Catalogues.
 
CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards ",2786973b-7ba9-4f7d-87da-7493cede882d,0
30,dda525645e8fcc810c6950d8f804441f,0fb00f5e00492be3cfa666319c7dd6da,3dfa3b61-d470-4a7a-8b08-6369269fb9c9,"Core Criterion and Core Evidence Vocabulary has been used to develop some European projects, for example, ESPD-EDM (European Single Procurement Document - Exchange Data Model) which is the technical representation of the legal European Single Procurement Document. It is used to support interoperability between ESPD services provided all over Europe.

ESPD documentation:
https://docs.peppol.eu/pracc/espd/edm/

Core Criterion and Core Evidence Vocabulary reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",ffb7d6c7-552b-4ee7-98a6-6a6097c51f0b,1
31,dda525645e8fcc810c6950d8f804441f,5e96722729b950f1830fb73ed3910ef3,86a8ae03-d826-4981-ae51-534fa244372b,"This Core Vocabulary is not included in any Member States' catalogues of recommended specifications.

CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards",629322f0-0238-40e6-90c7-492e7c1a7a69,0
32,dda525645e8fcc810c6950d8f804441f,e81e85e531abf618c2b37221f070b982,8bea33d0-5d1e-4ec1-a03f-986f658d6b25,"After checking the different standard catalogues at supra-national level, there is no evidence of the inclusion of this Core Vocabulary within any European catalogue of standards.

ICT technical specifications:
https://ec.europa.eu/growth/industry/policy/ict-standardisation/ict-technical-specifications_en 

CEN search tool catalogue:
https://standards.cen.eu/dyn/www/f?p=CENWEB:105::RESET::::

CENELEC search tool catalogue:
https://www.cenelec.eu/dyn/www/f?p=104:107:0::::FSP_LANG_ID:25",a71d347f-227b-4351-a75f-fb9420f00477,0
33,dda525645e8fcc810c6950d8f804441f,87a9ce047cfa7d0978e6a2a7518e53e1,67f35764-a24c-4314-a3f1-9142b4b0dc68,"The CCCEV is used in several cross-border projects that are regulated using Legal acts. Examples are ESPD-EDM, the TOOP, and the eCertis, all projects are focused in the field of eProcurement, and use the CCCEV as the basis for building up the requierements in procurement procedures.

CCCEV Joinup page:
https://joinup.ec.europa.eu/solution/core-criterion-and-core-evidence-vocabulary/about",4d707b6d-f5d9-4b6a-bd2a-fc7a33929085,1
34,dda525645e8fcc810c6950d8f804441f,ff059382710638e130d49fe6decff5ba,13411653-02c7-4d7b-bc1c-a7f207f0bd14,"After checking the assessments performed by CAMSS and the list of specifications identified by the MSP Multi-stakeholder-platform, no assessment verifying the compliance of the specification with the European standardisation regulation has been found.

ICT technical specifications:
https://ec.europa.eu/growth/industry/policy/ict-standardisation/ict-technical-specifications_en",28ead5f9-556e-4eab-a595-642bb19fd555,0
35,dda525645e8fcc810c6950d8f804441f,76ebc82f8260d19ac83f5938b8db7ed4,ca358024-140e-4fe4-9d11-c8526a0aa14e,"The purpose of this Core Vocabulary is not related to the modelling of business processes. Therefore, this criterion is not applicable to the specification.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",e8e81534-eb1c-4b94-8085-f8868e212a4f,2
36,dda525645e8fcc810c6950d8f804441f,02710e4406b9d5008e22432fca77b9ef,0bdedba6-818c-46af-ae65-ad380062dd98,"The purpose of this Core Vocabulary is not related to the modelling of organisational interoperability aspects. Therefore, this criterion is not applicable to the specification.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary ",e937d0d9-92a0-4ae2-ac2e-3743ec57353a,2
37,dda525645e8fcc810c6950d8f804441f,c8f3160603854c61e45e977af3ba49d7,73e55f0a-0938-48a8-a2ca-785ed08b22f5,"This common data model has been defined as a core vocabulary for criteria and evidences. A Core Vocabulary is a simplified, reusable, and extensible data model that captures the fundamental characteristics of an entity in a context-neutral fashion.

CCCEV reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary",1e486322-a675-4e7d-b244-1a3c91012f91,1
38,dda525645e8fcc810c6950d8f804441f,a28ab768bf3b6c3c70164f5592627b02,0129f857-b9cb-4e3f-b036-eee0bfb4136f,"This Core Vocabulary helps public administration with the publication of datasets that includes criteria and evidence. So, it is aligned with the principles of Linked Open Data.

Core Criterion and Core Evidence Vocabulary reference:
https://joinup.ec.europa.eu/solution/e-government-core-vocabularies/core-criterion-and-core-evidence-vocabulary 

5-star linked open data:
https://www.w3.org/DesignIssues/LinkedData.html",ff1bb1bd-4570-44e1-a293-5877d32abf90,1
0,fcaca1134b240b5f9f26425c7bb918c3,c42a5a8ff73196201aac3c90c0f9c95f,6401afef-869e-40bd-bfbc-6a9f0d35a51f,"Ogg is included in the Spanish national catalogue of recommended specifications. The National Interoperability Framework (NIF) of this Member States is fully aligned with at least 4 out of 5 sections of the European Interoperability Framework (EIF) according to the National Interoperability Framework Observatory (NIFO) factsheets. 

National catalogue Spain: 
https://administracionelectronica.gob.es/pae_Home/pae_Estrategias/pae_Interoperabilidad_Inicio/pae_Normas_tecnicas_de_interoperabilidad.html#CATALOGOESTANDARES

NIFO factsheets:
https://joinup.ec.europa.eu/collection/national-interoperability-framework-observatory-nifo/nifo-factsheets",9b5f5f0d-ae6c-4955-97aa-b47b13caa919,1
1,fcaca1134b240b5f9f26425c7bb918c3,018d36156569392f2aafea23f64a76c2,b57094fc-a6ac-4dfa-8d60-5f8a5cdbcc7b,"Ogg is an open source container format which can multiplex a number of independent streams of audio, video, text (such as subtitles), and metadata. It does not support the first level of maturity of Tim Berners-Lee 5-star schema for Open Data which is to make data available on the Web.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt

Tim Berners-Lee 5-star schema for Open Data:
https://5stardata.info/en/",74ed4451-13dd-4f04-b04b-dcad1fc80ca6,0
2,fcaca1134b240b5f9f26425c7bb918c3,6e66052782871e8f735e877ab531746b,56e5d167-e8f9-465e-9060-30f44757aa53,"Xiph.Org Foundation is a non-profit corporation dedicated to protecting the foundations of Internet multimedia from control by private interests. Their main purpose is to support and develop free, open protocols and software to serve the public, developer, and business markets.
All stakeholders can contribute in the development of their specifications.

XIPH contribution:
https://wiki.xiph.org/How_to_help",84cd68c2-17a7-4218-84ea-893e545aa079,1
3,fcaca1134b240b5f9f26425c7bb918c3,86480aeb679a28b84c21e76373281a89,855d2305-0ba4-4f33-8565-1591bf50bb4e,"In Xiph organisation, there is a monthly meeting where everyone can assist and give their opinions about changes or improvements of the specifications. However, the final decision belongs to a committee that has to approve it.

Monthly XIPH meetings:
https://wiki.xiph.org/MonthlyMeeting

Admin process XIPH:
https://wiki.xiph.org/AdminProcesses",b531d0cd-d6ac-46ac-ad43-73a1b10c4be9,1
4,fcaca1134b240b5f9f26425c7bb918c3,4e9a30bee7bc426848739d2f6306a3f4,3f2548e5-cbd9-4044-bafe-51c19cd7f9f4,"Ogg is publicly available for its use and implementation. Moreover, it is available for everyone to study with no cost on XIPH webpage.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",2db4fb05-2193-4809-8c6d-606f3447605c,1
5,fcaca1134b240b5f9f26425c7bb918c3,d9708f7ddb370ef2f423f5ef40e0212f,9c6f67e2-7553-4b1c-bda7-ac5e69471718,"All XIPH standards are under BSD-style license which is a specific license for open source specifications. More specifically it is a free-software license with only minimal restrictions on how the software can be used, modified, and redistributed, usually including a warranty disclaimer.

XIPH documentaiton:
https://wiki.xiph.org/index.php/Main_Page",7c3c9ba3-7cb6-4bb3-b3ff-cb4efadae553,1
6,fcaca1134b240b5f9f26425c7bb918c3,1408eabc0d6cf718b6797e574778544c,fdbcd2fb-092c-4e9d-9e5a-cd5ca6fc0755,"All XIPH standards are under BSD-style license which is a specific license for open source specifications. More specifically it is a free-software license with only minimal restrictions on how the software can be used, modified, and redistributed, usually including a warranty disclaimer.

XIPH documentaiton:
https://wiki.xiph.org/index.php/Main_Page",f071875a-f211-4032-805b-6e7c6db21063,1
7,fcaca1134b240b5f9f26425c7bb918c3,75ae91ad6e35df68c0fdf68310f95632,37b218d4-4c9f-4b9f-92c4-d2c68bd82111,"Ogg started as a simple project of audio compression in 1993. In 2003, two Internet RFCs were published relating to the Ogg format. The Ogg bitstream published as RFC 3533 and RFC 3534 which includes the Internet content type of Ogg. It became very popular for being an open source multimedia container format. So it is mature enough for its use in the development of products and services.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",c08c4fd1-fd80-414b-9177-8441da6ab64e,1
8,fcaca1134b240b5f9f26425c7bb918c3,077c966676cefd77a045324b17f73f2b,82654d65-db2a-4245-9f20-157335ca8246,"Ogg has a good market acceptance. The online news portal Tagesschau was awarded for making all its video entries available in the open format Ogg. A few countries recommend Ogg as an open source multimedia container.

Tagesschau awarded for Ogg:
https://joinup.ec.europa.eu/collection/open-source-observatory-osor/news/former-german-justice-ministe

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",ebbf26f7-e4dc-41c1-aa5f-b9ff85c96faf,1
9,fcaca1134b240b5f9f26425c7bb918c3,bff365d744436a47cb68583789942a3c,1d7eb2af-77bc-419c-b534-0a1ba21582cc,"Ogg is one of the most used free media container to publish videos using HTML5. HTML5 is an important mark-up language which is used to develop websites. So Ogg can be considered a specification that fosters the creation of innovative solutions.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt

Ogg with HTML5:
https://designcoral.com/tips/what-formats-are-needed-to-publish-html5-videos/",79f4b910-920b-42ff-9537-f653b1f35774,1
10,fcaca1134b240b5f9f26425c7bb918c3,e81f968ffcd82a2aa7c9317374724895,156d16dd-3362-44d3-a222-64d175d7002d,"Ogg is maintained and developed by XIPH. All standards developed by XIPH have a mirror copy in IETF webpage which is an international community developing open standards. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt

Ogg mirror copy in IETF:
https://tools.ietf.org/html/rfc3533

Developer community IETF: 
https://www.ietf.org/about/",0ba87e6f-7168-420c-a5d4-fdffd80ff0ca,1
11,fcaca1134b240b5f9f26425c7bb918c3,eb586dd9bcab05b431f4be7a8fe4c7f3,02cc72e4-16ec-445c-a889-7ffaf0999c8f,"Although Ogg’s purpose is not to foster the visibility of administrative data or services, it can help to enhance the visualization and visibility of public administrations by providing multimedia content. In fact, the specification helps to store and eases the visualization of media content in any platform of a public administration.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",b330b10d-8f39-4ce0-8dcb-0dbeb7465664,1
12,fcaca1134b240b5f9f26425c7bb918c3,18193cd10351ff88c41670f1732ded10,a427a79b-5e92-4d53-ae1f-c4ae15e3ccd8,"Ogg can help comprehend the multimedia data of public administration by adding text as subtitles. In this sense, the specification can play an active role on the representation of the information in an easier visual way. This fact can consider Ogg to foster the comprehensibility of administrative rules and data.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",64d452ee-2553-4095-bbaa-efcb81dfc027,1
13,fcaca1134b240b5f9f26425c7bb918c3,84c9dc669c9d40e2e541ad4e6172ca7f,f5db6d42-d0c7-4bd1-97c8-a685672d920e,"The purpose of Ogg is not related to the availability of interfaces with internal information systems. Therefore, this criterion is not applicable to this specification. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",a08570a4-1ab1-408a-8e15-fa93a3dda59d,2
14,fcaca1134b240b5f9f26425c7bb918c3,a20e9c41d70c67b369048847ef4bb353,01cf4cb4-a560-4d88-bd52-d333a3a7f389,"Ogg is a business domain agnostic specification that can be reused in a cross-domain way.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",e11bca7e-2b02-4863-853c-1d5602a4083a,1
15,fcaca1134b240b5f9f26425c7bb918c3,50f9b713a1a993210642e0cd97fcdc41,1e921894-ba20-4687-8bf7-264c4fbacece,"The specification is available for its use and implementation at the XIPH webpage defined in several RFCs. Moreover, all Ogg RFCs have a mirror copy in IETF's webpage.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt

Ogg Media Types XIPH reference:
https://tools.ietf.org/html/rfc5334",9d0de727-be21-4ace-b03f-6dc36eeb69b3,1
16,fcaca1134b240b5f9f26425c7bb918c3,7b3adb5beefed16606f7bb175e1795c8,0f1465c7-375e-4efa-b158-345758f367c5,There is no national or European platform with the specification Ogg available for free. ,68c383d0-fc95-4b8b-8106-e279bf770ed9,0
17,fcaca1134b240b5f9f26425c7bb918c3,a681ec1bd7d0bd8b99173ab73cc188ba,f6f2a66d-ef53-42fd-9877-9d683de9fff5,"Ogg was designed to create an open source multimedia container which it is independent of any vendor. However, Ogg is dependant of some open source technologies that make it up. The audio layer is most commonly provided by Vorbis format or its successor Opus. Lossless audio compression formats include FLAC, and OggPCM.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",ef62de1f-9562-4612-abba-129650fedde1,0
18,fcaca1134b240b5f9f26425c7bb918c3,6c2fa441b1e2040d22325a51f0f53b39,7552def7-2742-48c1-afa1-9c7c4925ac5b,"The adoption of Ogg as a media container format for exchanging data does not hamper the scalability of systems. It is widely adopted for this purpose because it is independent of any platform. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",3c06193e-cbc8-470d-a46e-65a728c3975a,1
19,fcaca1134b240b5f9f26425c7bb918c3,69057bb18f3b1437181faea4fd32a8de,25566240-c1b9-4215-89ed-c4763c00ec30,"The purpose of Ogg is not related with data portability. Therefore, this criterion is not applicable to this specification. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",2cddbb77-96b4-4ad1-a2ef-d8d482dba96e,2
20,fcaca1134b240b5f9f26425c7bb918c3,0d432b4fa0f143ceb720596f190e0102,f12c14b3-8e3d-4a71-a3f5-3571ecc7402c,"The purpose of Ogg is not related to the implementation of the once-only principle. Therefore, this criterion does not apply to this specification. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",aaa7bf87-202c-435a-826c-1939c6e2b3ae,2
21,fcaca1134b240b5f9f26425c7bb918c3,5620615d81f539b396d9e72ede450fd7,4334a602-8bfc-42e9-9a76-64951fe920bc,"The purpose of Ogg is not related to e-accessibility. Therefore, this criterion is considered not applicable to this specification.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",162cc918-0e1e-42d1-9402-3261c3c20b9a,2
22,fcaca1134b240b5f9f26425c7bb918c3,e01abc278514f50624be7a51cb9c72b0,3625686b-3e60-428f-b084-a9710dc02905,"Ogg does not provide for any generic encryption or signing of itself or its contained content. However, it is also possible to add an external security mechanism that encrypts or signs an Ogg physical bitstream and thus provides content confidentiality and authenticity.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",a2364e49-01ce-44bd-a378-4488d04f6c0e,0
23,fcaca1134b240b5f9f26425c7bb918c3,dc70f2ddd6b41a5c71727fa353e2f04e,e61e9e96-dd9a-4df5-ac25-ead5cf073b42,"The purpose of Ogg is not related to the delivery of multilingual public services. However, Ogg as an open multimedia container, could add subtitles as text to foster the delivery of multilingual in media files.

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",225c0a4c-5ac2-47f5-8780-85d382e21729,2
24,fcaca1134b240b5f9f26425c7bb918c3,e0b6fd49c17ac62ecd397b9d2102a2c8,8a9b38bd-ad75-4bfe-8d10-92e24ff10b2d,"The purpose of this specification is not related to reduce administrative burden. The main purpose of Ogg is to proportionate a multimedia open source format/container. Therefore, this criterion is considered not applicable to this specification. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",deaf8bf6-698a-478e-91b7-540bee6a1bbe,2
25,fcaca1134b240b5f9f26425c7bb918c3,d832d0d51143fa0a21d429980dff09be,9b29c7ae-3494-4ff7-92c5-a9ac05efaae9,"Although Ogg’s purpose is not the long-term preservation of data, it can be used to store multimedia content. 

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",8227ca45-ae48-41f4-8fd5-57982adac942,1
26,fcaca1134b240b5f9f26425c7bb918c3,3015b02174f63fe27ed976eb6be2173a,a135bc39-baa6-4287-a867-6be5e825a321,"There are documents that compare different audio formats that forms Ogg. From there, it can be assessed the efficiency and effectiveness of the usage of Ogg. 

Audio formats comparison:
https://stsaz.github.io/fmedia/audio-formats/

Ogg XIPH reference:
https://xiph.org/ogg/doc/rfc3533.txt",25a82336-008a-4eb0-9660-3b231f378675,1
27,fcaca1134b240b5f9f26425c7bb918c3,08ebe98d9906ae121d734e1adfdcbd3f,71fa70f2-eae8-43d4-bd90-d0f5267d0a05,"Ogg is already associated with EIRA ABBs in the European Library Of Specifications (ELIS). More specifically, Ogg can define the interoperability aspects of the ""Representation"" ABB of the EIRA Semantic View.

EIRA Library of Interoperability Specifications (ELIS):
https://joinup.ec.europa.eu/solution/elis/release/v100",ee990d31-b47e-46ae-929a-575faba91a50,1
28,fcaca1134b240b5f9f26425c7bb918c3,3c201dc582f729cddf3b176ab1a3a0d5,f16e4ebe-151b-4fb5-bf1d-e59468880f7b,"After searching for a certification or conformity test to validate Ogg, no tool has been found that assess the conformity of the specification.",225d8f06-ed00-40fe-a5ca-fcd3f35e6040,0
29,fcaca1134b240b5f9f26425c7bb918c3,790360b73fc300b4f3b3d5781f5c58bf,2aaac403-14f6-4e35-8e41-ae591037bd6a,"5 Member States are recommending Ogg in their ICT National Catalogues. These Member States are France, Germany, Norway, Poland and Spain.

CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards",91021af2-4923-4d1f-8c72-1035f18566aa,1
30,fcaca1134b240b5f9f26425c7bb918c3,0fb00f5e00492be3cfa666319c7dd6da,cfee173a-6b4a-4682-a67f-4fcbd6d3c862,"After searching in the different official European websites, there is no evidence of any cross-border project that use Ogg nor explicit agreements involving the usage of the specification.",54da9151-92ac-4edd-971c-5f2014cb6d05,0
31,fcaca1134b240b5f9f26425c7bb918c3,5e96722729b950f1830fb73ed3910ef3,30d98395-41e2-4230-aabd-e211a6d3546f,"The specification is included in 5 Member States' catalogues of recommended specifications. These Member States are France, Germany, Norway, Poland and Spain.

CAMSS List of Standards:
https://joinup.ec.europa.eu/collection/common-assessment-method-standards-and-specifications-camss/camss-list-standards",b93e18f0-4b7f-4444-bba9-243863c0feb1,1
